,Name,Source,destination,date_of_journey,fare,duration,arrival_time,departure_time,stops
12679,Air Asia,GOI-Goa,DEL-Delhi,2021-11-28,17078,7h 15m,01:10,17:55,"2 Stops (HYD, VTZ)"
12680,Air Asia,GOI-Goa,DEL-Delhi,2021-11-28,17078,9h,02:55,17:55,"2 Stops (HYD, BLR)"
12681,Air Asia,GOI-Goa,DEL-Delhi,2021-11-28,17078,12h 50m,08:55,20:05,"2 Stops (HYD, BLR)"
12682,Air Asia,GOI-Goa,DEL-Delhi,2021-11-28,17078,15h,08:55,17:55,"2 Stops (HYD, BLR)"
12683,IndiGo,GOI-Goa,DEL-Delhi,2021-11-28,17654,5h 50m,23:45,17:55,1 stop at Hyderabad
12684,IndiGo,GOI-Goa,DEL-Delhi,2021-11-28,17654,6h 50m,00:45,17:55,1 stop at Hyderabad
12685,Air India,GOI-Goa,DEL-Delhi,2021-11-28,17865,11h 55m,08:55,21:00,1 stop at Bengaluru
12686,Air India,GOI-Goa,DEL-Delhi,2021-11-28,17865,16h,13:00,21:00,1 stop at Bengaluru
12687,Air India,GOI-Goa,DEL-Delhi,2021-11-28,17865,18h 50m,15:50,21:00,1 stop at Bengaluru
12688,Air India,GOI-Goa,DEL-Delhi,2021-11-28,17865,23h 35m,20:35,21:00,1 stop at Bengaluru
12689,Air India,GOI-Goa,DEL-Delhi,2021-11-28,17865,26h 55m,23:55,21:00,1 stop at Bengaluru
12690,Go First,GOI-Goa,DEL-Delhi,2021-11-28,18021,2h 40m,20:20,17:40,Non Stop
12691,Go First,GOI-Goa,DEL-Delhi,2021-11-28,18022,9h 50m,23:50,14:00,1 stop at Bengaluru
12692,IndiGo,GOI-Goa,DEL-Delhi,2021-11-28,18179,7h 5m,09:15,02:10,1 stop at Hyderabad
12693,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-28,18232,21h 10m,10:40,13:30,1 stop at Pune
12694,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-28,18336,26h 20m,08:40,06:20,1 stop at Hyderabad
12695,Air Asia,GOI-Goa,DEL-Delhi,2021-11-28,18624,8h 40m,16:15,07:35,"2 Stops (BLR, IXR)"
12696,Air Asia,GOI-Goa,DEL-Delhi,2021-11-28,18624,12h 30m,20:05,07:35,"2 Stops (BLR, IXR)"
12697,IndiGo,GOI-Goa,DEL-Delhi,2021-11-28,19124,6h 10m,01:05,18:55,1 stop at Bengaluru
12698,IndiGo,GOI-Goa,DEL-Delhi,2021-11-28,19124,6h 10m,20:45,14:35,1 stop at Bengaluru
12699,IndiGo,GOI-Goa,DEL-Delhi,2021-11-28,20541,2h 30m,16:35,14:05,Non Stop
12700,IndiGo,GOI-Goa,DEL-Delhi,2021-11-28,20541,2h 30m,17:50,15:20,Non Stop
12701,IndiGo,GOI-Goa,DEL-Delhi,2021-11-28,20541,2h 35m,21:25,18:50,Non Stop
12702,IndiGo,GOI-Goa,DEL-Delhi,2021-11-28,20541,2h 35m,15:35,13:00,Non Stop
12703,Air Asia,GOI-Goa,DEL-Delhi,2021-11-28,20541,2h 40m,18:10,15:30,Non Stop
12704,Air Asia,GOI-Goa,DEL-Delhi,2021-11-28,20541,2h 45m,19:20,16:35,Non Stop
12705,Air India,GOI-Goa,DEL-Delhi,2021-11-28,20542,2h 30m,16:40,14:10,Non Stop
12706,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-28,21170,21h 35m,10:30,12:55,1 stop at Rajkot
12707,IndiGo,GOI-Goa,DEL-Delhi,2021-11-28,21801,7h 20m,19:20,12:00,1 stop at Bengaluru
12708,Air India,GOI-Goa,DEL-Delhi,2021-11-28,23062,20h 20m,13:50,17:30,"2 Stops (MYQ, HYD)"
12709,Vistara,GOI-Goa,DEL-Delhi,2021-11-28,23105,7h 20m,20:40,13:20,1 stop at Mumbai
12710,Vistara,GOI-Goa,DEL-Delhi,2021-11-28,23105,8h 35m,21:55,13:20,1 stop at Mumbai
12711,Vistara,GOI-Goa,DEL-Delhi,2021-11-28,23105,9h 40m,23:00,13:20,1 stop at Mumbai
12712,Vistara,GOI-Goa,DEL-Delhi,2021-11-28,23105,10h 50m,00:10,13:20,1 stop at Mumbai
12713,Vistara,GOI-Goa,DEL-Delhi,2021-11-28,23105,11h 35m,00:55,13:20,1 stop at Mumbai
12714,Vistara,GOI-Goa,DEL-Delhi,2021-11-28,23217,6h 20m,19:40,13:20,1 stop at Mumbai
12715,Vistara,GOI-Goa,DEL-Delhi,2021-11-28,24225,4h 45m,18:05,13:20,1 stop at Mumbai
12716,Vistara,GOI-Goa,DEL-Delhi,2021-11-28,27137,6h 55m,21:35,14:40,1 stop at Bengaluru
12717,Vistara,GOI-Goa,DEL-Delhi,2021-11-28,27137,7h 45m,22:25,14:40,1 stop at Bengaluru
12718,Vistara,GOI-Goa,DEL-Delhi,2021-11-28,27137,9h 5m,23:45,14:40,1 stop at Bengaluru
12719,Vistara,GOI-Goa,DEL-Delhi,2021-11-28,27137,22h,12:40,14:40,1 stop at Bengaluru
12720,Vistara,GOI-Goa,DEL-Delhi,2021-11-28,27249,20h,10:40,14:40,1 stop at Bengaluru
12721,Vistara,GOI-Goa,DEL-Delhi,2021-11-28,28593,19h,09:40,14:40,1 stop at Bengaluru
12722,Vistara,GOI-Goa,DEL-Delhi,2021-11-28,29153,23h 30m,14:10,14:40,1 stop at Bengaluru
12723,Vistara,GOI-Goa,DEL-Delhi,2021-11-28,30609,10h 35m,23:55,13:20,"2 Stops (BOM, MAA)"
12724,Vistara,GOI-Goa,DEL-Delhi,2021-11-28,30945,5h 50m,20:30,14:40,1 stop at Bengaluru
12725,Vistara,GOI-Goa,DEL-Delhi,2021-11-28,31393,10h 15m,00:55,14:40,"2 Stops (BLR, BOM)"
12726,Vistara,GOI-Goa,DEL-Delhi,2021-11-28,33241,9h 30m,00:10,14:40,"2 Stops (BLR, BOM)"
12727,Vistara,GOI-Goa,DEL-Delhi,2021-11-28,33241,10h 15m,00:55,14:40,"2 Stops (BLR, BOM)"
12728,Vistara,GOI-Goa,DEL-Delhi,2021-11-28,34025,8h 20m,23:00,14:40,"2 Stops (BLR, BOM)"
12729,Vistara,GOI-Goa,DEL-Delhi,2021-11-28,34025,9h 30m,00:10,14:40,"2 Stops (BLR, BOM)"
12730,Vistara,GOI-Goa,DEL-Delhi,2021-11-28,34025,10h 15m,00:55,14:40,"2 Stops (BLR, BOM)"
12731,Air Asia,GOI-Goa,DEL-Delhi,2021-11-29,7624,10h 25m,08:55,22:30,1 stop at Bengaluru
12732,Air Asia,GOI-Goa,DEL-Delhi,2021-11-29,7624,15h 35m,14:05,22:30,1 stop at Bengaluru
12733,Go First,GOI-Goa,DEL-Delhi,2021-11-29,7625,2h 25m,02:10,23:45,Non Stop
12734,Go First,GOI-Goa,DEL-Delhi,2021-11-29,7626,5h 25m,22:25,17:00,1 stop at Mumbai
12735,Go First,GOI-Goa,DEL-Delhi,2021-11-29,7626,5h 30m,12:10,06:40,1 stop at Mumbai
12736,Go First,GOI-Goa,DEL-Delhi,2021-11-29,7626,6h,00:15,18:15,1 stop at Mumbai
12737,Go First,GOI-Goa,DEL-Delhi,2021-11-29,7626,6h 35m,00:50,18:15,1 stop at Mumbai
12738,Go First,GOI-Goa,DEL-Delhi,2021-11-29,7626,7h 15m,00:15,17:00,1 stop at Mumbai
12739,Go First,GOI-Goa,DEL-Delhi,2021-11-29,7626,7h 45m,02:00,18:15,1 stop at Mumbai
12740,Go First,GOI-Goa,DEL-Delhi,2021-11-29,7626,7h 50m,00:50,17:00,1 stop at Mumbai
12741,Go First,GOI-Goa,DEL-Delhi,2021-11-29,7626,7h 50m,14:30,06:40,1 stop at Mumbai
12742,Go First,GOI-Goa,DEL-Delhi,2021-11-29,7626,8h 15m,08:10,23:55,1 stop at Mumbai
12743,Go First,GOI-Goa,DEL-Delhi,2021-11-29,7626,9h,02:00,17:00,1 stop at Mumbai
12744,Go First,GOI-Goa,DEL-Delhi,2021-11-29,7626,10h 15m,10:10,23:55,1 stop at Mumbai
12745,Go First,GOI-Goa,DEL-Delhi,2021-11-29,7626,12h 15m,12:10,23:55,1 stop at Mumbai
12746,Go First,GOI-Goa,DEL-Delhi,2021-11-29,7626,13h 30m,20:10,06:40,1 stop at Mumbai
12747,Go First,GOI-Goa,DEL-Delhi,2021-11-29,7626,13h 55m,08:10,18:15,1 stop at Mumbai
12748,Go First,GOI-Goa,DEL-Delhi,2021-11-29,7626,14h 35m,14:30,23:55,1 stop at Mumbai
12749,Go First,GOI-Goa,DEL-Delhi,2021-11-29,7626,15h 10m,08:10,17:00,1 stop at Mumbai
12750,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,7679,7h 10m,07:15,00:05,1 stop at Amritsar
12751,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,8309,5h 25m,22:30,17:05,1 stop at Surat
12752,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,9360,4h 30m,21:35,17:05,1 stop at Surat
12753,Air Asia,GOI-Goa,DEL-Delhi,2021-11-29,9650,2h 40m,01:45,23:05,Non Stop
12754,Go First,GOI-Goa,DEL-Delhi,2021-11-29,9777,2h 40m,20:20,17:40,Non Stop
12755,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-29,9935,2h 25m,01:00,22:35,Non Stop
12756,Air Asia,GOI-Goa,DEL-Delhi,2021-11-29,9938,8h 25m,09:30,01:05,1 stop at Mumbai
12757,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,9999,2h 30m,00:30,22:00,Non Stop
12758,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,10052,5h 5m,07:15,02:10,1 stop at Hyderabad
12759,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,10608,5h 50m,23:45,17:55,1 stop at Hyderabad
12760,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,10608,6h 10m,20:45,14:35,1 stop at Bengaluru
12761,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,10608,6h 50m,00:45,17:55,1 stop at Hyderabad
12762,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,10608,7h,09:30,02:30,1 stop at Bengaluru
12763,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,10608,7h 35m,22:10,14:35,1 stop at Bengaluru
12764,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,10608,7h 35m,02:30,18:55,1 stop at Bengaluru
12765,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,11350,2h 30m,03:20,00:50,Non Stop
12766,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-29,11557,8h 45m,05:50,21:05,1 stop at Ahmedabad
12767,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,12248,2h 35m,11:00,08:25,Non Stop
12768,Go First,GOI-Goa,DEL-Delhi,2021-11-29,12272,13h 10m,09:50,20:40,1 stop at Ahmedabad
12769,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-29,12624,6h 20m,23:55,17:35,1 stop at Mumbai
12770,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-29,12665,2h 40m,22:10,19:30,Non Stop
12771,Air Asia,GOI-Goa,DEL-Delhi,2021-11-29,12748,2h 35m,10:55,08:20,Non Stop
12772,Air Asia,GOI-Goa,DEL-Delhi,2021-11-29,13034,6h 30m,14:05,07:35,1 stop at Bengaluru
12773,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-29,13268,10h 40m,07:45,21:05,1 stop at Ahmedabad
12774,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-29,13360,8h,21:30,13:30,1 stop at Mumbai
12775,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-29,13360,10h 25m,23:55,13:30,1 stop at Mumbai
12776,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-29,13360,16h 5m,21:30,05:25,1 stop at Mumbai
12777,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-29,13360,18h 30m,23:55,05:25,1 stop at Mumbai
12778,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-29,13486,5h 55m,19:25,13:30,1 stop at Pune
12779,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-29,13505,2h 40m,17:45,15:05,Non Stop
12780,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,13506,2h 30m,05:50,03:20,Non Stop
12781,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,13506,2h 35m,21:25,18:50,Non Stop
12782,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,13559,5h 25m,19:55,14:30,1 stop at Hyderabad
12783,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,13559,5h 45m,09:15,03:30,1 stop at Nagpur
12784,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,13875,7h 45m,08:05,00:20,1 stop at Mumbai
12785,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,13875,8h 15m,08:35,00:20,1 stop at Mumbai
12786,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,13875,9h 20m,09:40,00:20,1 stop at Mumbai
12787,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,13875,10h 10m,08:05,21:55,1 stop at Mumbai
12788,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,13875,10h 40m,08:35,21:55,1 stop at Mumbai
12789,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,13875,12h 20m,12:40,00:20,1 stop at Mumbai
12790,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,13875,13h 5m,11:00,21:55,1 stop at Mumbai
12791,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,13875,13h 45m,14:05,00:20,1 stop at Mumbai
12792,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,13875,14h 45m,12:40,21:55,1 stop at Mumbai
12793,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,13875,16h 10m,14:05,21:55,1 stop at Mumbai
12794,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,13875,16h 35m,16:55,00:20,1 stop at Mumbai
12795,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,13875,17h 45m,18:05,00:20,1 stop at Mumbai
12796,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,13875,20h 20m,20:40,00:20,1 stop at Mumbai
12797,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,13875,21h 35m,21:55,00:20,1 stop at Mumbai
12798,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,13875,22h 40m,23:00,00:20,1 stop at Mumbai
12799,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,13875,23h 50m,00:10,00:20,1 stop at Mumbai
12800,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,13875,24h 35m,00:55,00:20,1 stop at Mumbai
12801,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,13980,11h 45m,09:40,21:55,1 stop at Mumbai
12802,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,13980,14h 10m,14:30,00:20,1 stop at Mumbai
12803,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,13980,19h 20m,19:40,00:20,1 stop at Mumbai
12804,Air India,GOI-Goa,DEL-Delhi,2021-11-29,14190,11h 45m,08:45,21:00,1 stop at Bengaluru
12805,Air India,GOI-Goa,DEL-Delhi,2021-11-29,14190,16h,13:00,21:00,1 stop at Bengaluru
12806,Air India,GOI-Goa,DEL-Delhi,2021-11-29,14190,26h 55m,23:55,21:00,1 stop at Bengaluru
12807,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,14505,5h 50m,20:30,14:40,1 stop at Bengaluru
12808,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,14505,6h 55m,21:35,14:40,1 stop at Bengaluru
12809,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,14505,7h 45m,22:25,14:40,1 stop at Bengaluru
12810,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,14505,9h 5m,23:45,14:40,1 stop at Bengaluru
12811,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,14505,20h,10:40,14:40,1 stop at Bengaluru
12812,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,14505,23h 30m,14:10,14:40,1 stop at Bengaluru
12813,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,14610,19h,09:40,14:40,1 stop at Bengaluru
12814,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,14610,22h,12:40,14:40,1 stop at Bengaluru
12815,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-29,14629,20h 35m,14:10,17:35,1 stop at Mumbai
12816,Air India,GOI-Goa,DEL-Delhi,2021-11-29,14820,12h 10m,09:10,21:00,1 stop at Mumbai
12817,Air India,GOI-Goa,DEL-Delhi,2021-11-29,14820,13h 15m,10:15,21:00,1 stop at Mumbai
12818,Air India,GOI-Goa,DEL-Delhi,2021-11-29,14820,14h 10m,11:10,21:00,"2 Stops (BOM, IDR)"
12819,Air India,GOI-Goa,DEL-Delhi,2021-11-29,14820,15h 15m,12:15,21:00,1 stop at Mumbai
12820,Air India,GOI-Goa,DEL-Delhi,2021-11-29,14820,21h 15m,18:15,21:00,1 stop at Mumbai
12821,Air India,GOI-Goa,DEL-Delhi,2021-11-29,14820,22h 20m,19:20,21:00,"2 Stops (BOM, IXU)"
12822,Air India,GOI-Goa,DEL-Delhi,2021-11-29,14820,23h 25m,20:25,21:00,1 stop at Mumbai
12823,Air India,GOI-Goa,DEL-Delhi,2021-11-29,14820,24h 15m,21:15,21:00,1 stop at Mumbai
12824,Air India,GOI-Goa,DEL-Delhi,2021-11-29,14820,26h 30m,23:30,21:00,1 stop at Mumbai
12825,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,14912,4h 55m,21:25,16:30,1 stop at Mumbai
12826,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,14912,6h 5m,22:35,16:30,1 stop at Mumbai
12827,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,14912,6h 5m,08:10,02:05,1 stop at Mumbai
12828,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,14912,7h 15m,09:20,02:05,1 stop at Mumbai
12829,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,14912,7h 45m,09:50,02:05,1 stop at Mumbai
12830,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,14925,10h 40m,11:00,00:20,1 stop at Mumbai
12831,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,15083,2h 35m,17:05,14:30,Non Stop
12832,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,15186,2h 30m,16:35,14:05,Non Stop
12833,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,15186,2h 35m,15:35,13:00,Non Stop
12834,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-29,15363,7h 5m,12:30,05:25,1 stop at Mumbai
12835,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-29,15363,24h 40m,14:10,13:30,1 stop at Mumbai
12836,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,15397,4h 45m,18:05,13:20,1 stop at Mumbai
12837,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,15397,7h 20m,20:40,13:20,1 stop at Mumbai
12838,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,15397,8h 35m,21:55,13:20,1 stop at Mumbai
12839,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,15397,9h 40m,23:00,13:20,1 stop at Mumbai
12840,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,15397,10h 50m,00:10,13:20,1 stop at Mumbai
12841,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,15397,11h 35m,00:55,13:20,1 stop at Mumbai
12842,Vistara,GOI-Goa,DEL-Delhi,2021-11-29,15502,6h 20m,19:40,13:20,1 stop at Mumbai
12843,Go First,GOI-Goa,DEL-Delhi,2021-11-29,15606,9h 50m,23:50,14:00,1 stop at Bengaluru
12844,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-29,15993,16h,09:35,17:35,1 stop at Mumbai
12845,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,16318,6h 45m,14:50,08:05,1 stop at Bengaluru
12846,Air India,GOI-Goa,DEL-Delhi,2021-11-29,16395,23h 20m,20:20,21:00,1 stop at Bengaluru
12847,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,16497,7h 5m,09:15,02:10,1 stop at Hyderabad
12848,Air India,GOI-Goa,DEL-Delhi,2021-11-29,16710,15h 15m,08:45,17:30,"2 Stops (MYQ, HYD)"
12849,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-29,16729,20h 5m,09:35,13:30,1 stop at Mumbai
12850,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-29,16864,21h 35m,10:30,12:55,1 stop at Rajkot
12851,Go First,GOI-Goa,DEL-Delhi,2021-11-29,17005,14h,12:20,22:20,1 stop at Hyderabad
12852,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,17286,2h 30m,17:50,15:20,Non Stop
12853,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-29,17437,14h 15m,22:30,08:15,1 stop at Ahmedabad
12854,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-29,17437,21h 35m,05:50,08:15,1 stop at Ahmedabad
12855,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-29,17916,26h 20m,08:40,06:20,1 stop at Hyderabad
12856,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-29,18546,21h 10m,10:40,13:30,1 stop at Pune
12857,Air Asia,GOI-Goa,DEL-Delhi,2021-11-29,18624,6h 50m,02:55,20:05,"2 Stops (HYD, BLR)"
12858,Air Asia,GOI-Goa,DEL-Delhi,2021-11-29,18624,7h 5m,01:00,17:55,"2 Stops (HYD, BLR)"
12859,Air Asia,GOI-Goa,DEL-Delhi,2021-11-29,18624,7h 15m,01:10,17:55,"2 Stops (HYD, VTZ)"
12860,Air Asia,GOI-Goa,DEL-Delhi,2021-11-29,18624,8h 40m,16:15,07:35,"2 Stops (BLR, IXR)"
12861,Air Asia,GOI-Goa,DEL-Delhi,2021-11-29,18624,9h,02:55,17:55,"2 Stops (HYD, BLR)"
12862,Air Asia,GOI-Goa,DEL-Delhi,2021-11-29,18624,9h 50m,16:15,06:25,"2 Stops (BOM, IXR)"
12863,Air Asia,GOI-Goa,DEL-Delhi,2021-11-29,18624,12h 30m,20:05,07:35,"2 Stops (BLR, IXR)"
12864,Air Asia,GOI-Goa,DEL-Delhi,2021-11-29,18624,12h 50m,08:55,20:05,"2 Stops (HYD, BLR)"
12865,Air Asia,GOI-Goa,DEL-Delhi,2021-11-29,18624,13h 40m,20:05,06:25,"2 Stops (BOM, IXR)"
12866,Air Asia,GOI-Goa,DEL-Delhi,2021-11-29,18624,15h,08:55,17:55,"2 Stops (HYD, BLR)"
12867,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-29,19148,23h 30m,07:45,08:15,1 stop at Ahmedabad
12868,IndiGo,GOI-Goa,DEL-Delhi,2021-11-29,19964,6h 40m,21:20,14:40,1 stop at Indore
12869,Air Asia,GOI-Goa,DEL-Delhi,2021-11-29,20541,2h 40m,18:10,15:30,Non Stop
12870,Air Asia,GOI-Goa,DEL-Delhi,2021-11-29,20541,2h 45m,19:20,16:35,Non Stop
12871,Air India,GOI-Goa,DEL-Delhi,2021-11-29,20542,2h 25m,03:40,01:15,Non Stop
12872,Air India,GOI-Goa,DEL-Delhi,2021-11-29,20542,2h 30m,16:40,14:10,Non Stop
12873,Air Asia,GOI-Goa,DEL-Delhi,2021-11-30,7624,8h 25m,09:30,01:05,1 stop at Mumbai
12874,Air Asia,GOI-Goa,DEL-Delhi,2021-11-30,7624,10h 25m,08:55,22:30,1 stop at Bengaluru
12875,Air Asia,GOI-Goa,DEL-Delhi,2021-11-30,7624,15h 35m,14:05,22:30,1 stop at Bengaluru
12876,IndiGo,GOI-Goa,DEL-Delhi,2021-11-30,7626,2h 30m,05:50,03:20,Non Stop
12877,IndiGo,GOI-Goa,DEL-Delhi,2021-11-30,7626,2h 30m,03:20,00:50,Non Stop
12878,Go First,GOI-Goa,DEL-Delhi,2021-11-30,7626,5h 15m,23:30,18:15,1 stop at Mumbai
12879,Go First,GOI-Goa,DEL-Delhi,2021-11-30,7626,6h 35m,00:50,18:15,1 stop at Mumbai
12880,Go First,GOI-Goa,DEL-Delhi,2021-11-30,7626,7h 45m,02:00,18:15,1 stop at Mumbai
12881,Go First,GOI-Goa,DEL-Delhi,2021-11-30,7626,7h 50m,21:50,14:00,"2 Stops (BLR, IXR)"
12882,Go First,GOI-Goa,DEL-Delhi,2021-11-30,7626,8h 15m,08:10,23:55,1 stop at Mumbai
12883,Go First,GOI-Goa,DEL-Delhi,2021-11-30,7626,9h 50m,23:50,14:00,1 stop at Bengaluru
12884,Go First,GOI-Goa,DEL-Delhi,2021-11-30,7626,10h 15m,10:10,23:55,1 stop at Mumbai
12885,Go First,GOI-Goa,DEL-Delhi,2021-11-30,7626,12h 15m,12:10,23:55,1 stop at Mumbai
12886,Go First,GOI-Goa,DEL-Delhi,2021-11-30,7626,13h 10m,09:50,20:40,1 stop at Ahmedabad
12887,Go First,GOI-Goa,DEL-Delhi,2021-11-30,7626,13h 55m,08:10,18:15,1 stop at Mumbai
12888,Air India,GOI-Goa,DEL-Delhi,2021-11-30,7627,2h 25m,03:40,01:15,Non Stop
12889,Vistara,GOI-Goa,DEL-Delhi,2021-11-30,7628,2h 35m,11:00,08:25,Non Stop
12890,IndiGo,GOI-Goa,DEL-Delhi,2021-11-30,7679,5h 5m,07:15,02:10,1 stop at Hyderabad
12891,IndiGo,GOI-Goa,DEL-Delhi,2021-11-30,7679,5h 25m,22:30,17:05,1 stop at Surat
12892,IndiGo,GOI-Goa,DEL-Delhi,2021-11-30,7679,5h 50m,23:45,17:55,1 stop at Hyderabad
12893,IndiGo,GOI-Goa,DEL-Delhi,2021-11-30,7679,6h 10m,20:45,14:35,1 stop at Bengaluru
12894,IndiGo,GOI-Goa,DEL-Delhi,2021-11-30,7679,6h 45m,14:50,08:05,1 stop at Bengaluru
12895,IndiGo,GOI-Goa,DEL-Delhi,2021-11-30,7679,6h 50m,00:45,17:55,1 stop at Hyderabad
12896,IndiGo,GOI-Goa,DEL-Delhi,2021-11-30,7679,7h,09:30,02:30,1 stop at Bengaluru
12897,IndiGo,GOI-Goa,DEL-Delhi,2021-11-30,7679,7h 5m,09:15,02:10,1 stop at Hyderabad
12898,IndiGo,GOI-Goa,DEL-Delhi,2021-11-30,7679,7h 10m,07:15,00:05,1 stop at Amritsar
12899,IndiGo,GOI-Goa,DEL-Delhi,2021-11-30,7679,7h 35m,02:30,18:55,1 stop at Bengaluru
12900,IndiGo,GOI-Goa,DEL-Delhi,2021-11-30,7679,7h 35m,22:10,14:35,1 stop at Bengaluru
12901,Air Asia,GOI-Goa,DEL-Delhi,2021-11-30,7834,2h 35m,10:55,08:20,Non Stop
12902,Go First,GOI-Goa,DEL-Delhi,2021-11-30,8133,13h 30m,12:20,22:50,1 stop at Hyderabad
12903,IndiGo,GOI-Goa,DEL-Delhi,2021-11-30,8256,2h 30m,00:30,22:00,Non Stop
12904,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-30,8320,16h 5m,21:30,05:25,1 stop at Mumbai
12905,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-30,8320,20h 15m,01:40,05:25,1 stop at Mumbai
12906,IndiGo,GOI-Goa,DEL-Delhi,2021-11-30,8519,6h 40m,21:20,14:40,1 stop at Indore
12907,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-30,8571,2h 25m,01:00,22:35,Non Stop
12908,IndiGo,GOI-Goa,DEL-Delhi,2021-11-30,8886,2h 30m,16:35,14:05,Non Stop
12909,SpiceJet,GOI-Goa,DEL-Delhi,2021-11-30,8991,2h 40m,17:45,15:05,Non Stop
